,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,lokator_dzielnica,ulica,lokator_ulica,geo_location,rodzaj,point,latitude,longitude,altitude
298,kawalerka dla Ciebie! Ruczaj Obozowa.,: Ruczaj,1.0,299 000 ,38.0,7868.0,https://www.otodom.pl/oferta/kawalerka-dla-ciebie-ruczaj-obozowa-ID3V1xa.html#85fbb29208,2019-03-08 11:46:15.883863,"Krakow , : Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
299,3 pokojowe mieszkanie  Hutnicze Nowa Huta,: Nowa Huta,3.0,315 000 ,38.0,8289.0,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-os-hutnicze-nowa-huta-ID3V1xe.html#85fbb29208,2019-03-08 11:46:15.883863,"Krakow , : Nowa Huta",Hutnicze,Kraków Hutnicze,"Osiedle Hutnicze, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.0727517, 20.0454692, 0.0)",50.0727517,20.0454692,0.0
303,2 pok.mieszkanie /panorama Krakowa z okien / 2016r,: Zabłocie,2.0,427 500 ,40.28,10613.0,https://www.otodom.pl/oferta/2-pok-mieszkanie-panorama-krakowa-z-okien-2016r-ID3V1ti.html#85fbb29208,2019-03-08 11:46:15.883863,"Krakow , : Zabłocie",Krakowa,Kraków Krakowa,"Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska",ulica,"(50.0707757, 19.9248071, 0.0)",50.0707757,19.9248071,0.0
304,1 pokojowe  28 5m2  Kazimierz    Miodowa,: Kazimierz,1.0,380 000 ,28.5,13333.0,https://www.otodom.pl/oferta/1-pokojowe-28-5m2-kazimierz-ul-miodowa-ID3V1tm.html#85fbb29208,2019-03-08 11:46:15.883863,"Krakow , : Kazimierz",Kazimierza,Kraków Kazimierza,"Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska",ulica,"(50.0648696, 19.936230887154693, 0.0)",50.0648696,19.936230887154693,0.0
305,ok. Wielopole   Kamienica po Remoncie !!,: Stare Miasto,2.0,412 000 ,44.5,9258.0,https://www.otodom.pl/oferta/ok-wielopole-kamienica-po-remoncie-ID3V1re.html#85fbb29208,2019-03-08 11:46:15.883863,"Krakow , : Stare Miasto",Wielopole,Kraków Wielopole,"Wielopole, Wesoła, Stare Miasto, Kraków, województwo małopolskie, 30-020, Polska",ulica,"(50.0586425, 19.9479114, 0.0)",50.0586425,19.9479114,0.0
307,Superluksusowy apartament w Pałacu Dunajewskiego!,: Stare Miasto,3.0,1 550 000 ,100.0,15500.0,https://www.otodom.pl/oferta/superluksusowy-apartament-w-palacu-dunajewskiego-ID3V1pS.html#85fbb29208,2019-03-08 11:46:15.883863,"Krakow , : Stare Miasto",Dunajewskiego,Kraków Dunajewskiego,"Juliana Dunajewskiego, Piasek, Stare Miasto, Kraków, województwo małopolskie, 31-133, Polska",ulica,"(50.0646658, 19.9343599, 0.0)",50.0646658,19.9343599,0.0
315,Mieszkanie dwupokojowe przy  Wielkotyrnowskiej,: Azory,2.0,305 000 ,43.0,7093.0,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-przy-ul-wielkotyrnowskiej-ID3V0Xm.html#85fbb29208,2019-03-08 11:46:15.883863,"Krakow , : Azory",Wielkotyrnowska,Kraków Wielkotyrnowska,"Wielkotyrnowska, Osiedle Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-326, Polska",ulica,"(50.0879992, 19.9148834, 0.0)",50.0879992,19.9148834,0.0
324,4 pokojowe mieszkanie Bociana   Prądnik Biały 2016,: Prądnik Biały,4.0,525 000 ,73.0,7192.0,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-bociana-pradnik-bialy-2016-ID3V0SM.html#d245b9f81f,2019-03-08 11:46:16.678588,"Krakow , : Prądnik Biały",Bociana,Kraków Bociana,"Bociana, Prądnik Biały, Kraków, województwo małopolskie, 31-232, Polska",ulica,"(50.0941971, 19.9566853, 0.0)",50.0941971,19.9566853,0.0
329,Mieszkanie Na Kameralnym Osiedlu spokojna okolica!,: Opatkowice,5.0,479 000 ,96.72,4952.0,https://www.otodom.pl/oferta/mieszkanie-na-kameralnym-osiedlu-spokojna-okolica-ID3V0I0.html#d245b9f81f,2019-03-08 11:46:16.678588,"Krakow , : Opatkowice",Osiedle,Kraków Osiedle,"Osiedle, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-587, Polska",ulica,"(50.0572333, 20.0151003, 0.0)",50.0572333,20.0151003,0.0
330,Mieszkanie Na Kameralnym Osiedlu spokojna okolica!,: Opatkowice,7.0,519 000 ,100.0,5190.0,https://www.otodom.pl/oferta/mieszkanie-na-kameralnym-osiedlu-spokojna-okolica-ID3V0I4.html#d245b9f81f,2019-03-08 11:46:16.678588,"Krakow , : Opatkowice",Osiedle,Kraków Osiedle,"Osiedle, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-587, Polska",ulica,"(50.0572333, 20.0151003, 0.0)",50.0572333,20.0151003,0.0
332,Nowe 2pokoje 38 4m2   Ojcowska,: Bronowice Wielkie,2.0,255 360 ,38.4,6650.0,https://www.otodom.pl/oferta/nowe-2pokoje-38-4m2-ul-ojcowska-ID3V0He.html#d245b9f81f,2019-03-08 11:46:16.678588,"Krakow , : Bronowice Wielkie",Ojcowska,Kraków Ojcowska,"Ojcowska, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-347, Polska",ulica,"(50.1070761, 19.8792261, 0.0)",50.1070761,19.8792261,0.0
333,Kawalerka Z Widokiem Na Wawel  Dębniki  Szwedzka,: Dębniki,1.0,345 000 ,31.35,11005.0,https://www.otodom.pl/oferta/kawalerka-z-widokiem-na-wawel-debniki-szwedzka-ID3V0GI.html#d245b9f81f,2019-03-08 11:46:16.678588,"Krakow , : Dębniki",Wawelu,Kraków Wawelu,"Bazylika archikatedralna pw. Świętych Stanisława i Wacława, 1, Zamek Królewski na Wawelu, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska",ulica,"(50.05465045, 19.935455391368265, 0.0)",50.05465045,19.935455391368265,0.0
337,3pokoje 75m2 360000 Śródmiescie Dobrego Pasterza,: Prądnik Czerwony,3.0,360 000 ,74.8,4813.0,https://www.otodom.pl/oferta/3pokoje-75m2-360000zl-srodmiescie-dobrego-pasterza-ID3V0z2.html#d245b9f81f,2019-03-08 11:46:16.678588,"Krakow , : Prądnik Czerwony",Pasterza,Kraków Pasterza,"Kościół pw. Pana Jezusa Dobrego Pasterza, 4, Dobrego Pasterza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-416, Polska",ulica,"(50.08851445, 19.95839608107648, 0.0)",50.08851445,19.95839608107648,0.0
338,2 pokoje z dużym balkonem   Wola Duchacka / Zabawa,: Wola Duchacka,2.0,355 000 ,45.0,7889.0,https://www.otodom.pl/oferta/2-pokoje-z-duzym-balkonem-wola-duchacka-zabawa-ID3V0vg.html#d245b9f81f,2019-03-08 11:46:16.678588,"Krakow , : Wola Duchacka",Duchacka,Kraków Duchacka,"Duchacka, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-426, Polska",ulica,"(50.0842566, 19.9535619, 0.0)",50.0842566,19.9535619,0.0
339,nowe mieszkanie 2 pokojowe  ca Szwai  Ruczaj,: Podgórze,2.0,332 000 ,40.3,8238.0,https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokojowe-ulica-szwai-ruczaj-ID3V0wG.html#d245b9f81f,2019-03-08 11:46:16.678588,"Krakow , : Podgórze",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
342,Mieszkanie Na Kameralnym Osiedlu spokojna okolica!,: Opatkowice,3.0,319 000 ,54.44,5860.0,https://www.otodom.pl/oferta/mieszkanie-na-kameralnym-osiedlu-spokojna-okolica-ID3V0u8.html#d245b9f81f,2019-03-08 11:46:16.678588,"Krakow , : Opatkowice",Osiedle,Kraków Osiedle,"Osiedle, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-587, Polska",ulica,"(50.0572333, 20.0151003, 0.0)",50.0572333,20.0151003,0.0
358,Apartament 30m2 pod krótki najem centrum Krakowa,: Stare Miasto,1.0,429 000 ,29.9,14348.0,https://www.otodom.pl/oferta/apartament-30m2-pod-krotki-najem-centrum-krakowa-ID3V0oA.html#2586a7ec49,2019-03-08 11:46:17.600566,"Krakow , : Stare Miasto",Krakowa,Kraków Krakowa,"Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska",ulica,"(50.0707757, 19.9248071, 0.0)",50.0707757,19.9248071,0.0
362,Duze 4 pok.mieszkanie  Tuchowska nowe budownictw,: Kurdwanów,4.0,538 000 ,76.8,7005.0,https://www.otodom.pl/oferta/duze-4-pok-mieszkanie-ul-tuchowska-nowe-budownictw-ID3V0eQ.html#2586a7ec49,2019-03-08 11:46:17.600566,"Krakow , : Kurdwanów",Tuchowska,Kraków Tuchowska,"Tuchowska, Rajsko, Swoszowice, Kraków, województwo małopolskie, 30-699, Polska",ulica,"(49.9900446, 19.9728983, 0.0)",49.9900446,19.9728983,0.0
365,Trzypokojowe mieszkanie na Ruczaju.,: Ruczaj,3.0,400 992 ,56.08,7150.0,https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-na-ruczaju-ID3V02v.html#2586a7ec49,2019-03-08 11:46:17.600566,"Krakow , : Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
366,Trzypokojowe mieszkanie na Ruczaju.,: Ruczaj,3.0,420 600 ,56.08,7500.0,https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-na-ruczaju-ID3V02s.html#2586a7ec49,2019-03-08 11:46:17.600566,"Krakow , : Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
367,Nowe mieszkania na Ruczaju.,: Ruczaj,1.0,273 711 ,34.84,7856.0,https://www.otodom.pl/oferta/nowe-mieszkania-na-ruczaju-ID3V02o.html#2586a7ec49,2019-03-08 11:46:17.600566,"Krakow , : Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
369,Jesionowa  Zarudawie/Okol/Z Dużym Tarasem !!!,: Wola Justowska,3.0,649 000 ,71.4,9090.0,https://www.otodom.pl/oferta/jesionowa-zarudawie-okol-z-duzym-tarasem-ID3V01a.html#2586a7ec49,2019-03-08 11:46:17.600566,"Krakow , : Wola Justowska",Jesionowa,Kraków Jesionowa,"Jesionowa, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 30-146, Polska",ulica,"(50.070148, 19.8764808, 0.0)",50.070148,19.8764808,0.0
372,3 pokojowe mieszkanie dla rodziny i pod inwestycję,: Prądnik Biały,3.0,428 000 ,64.0,6688.0,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-dla-rodziny-i-pod-inwestycje-ID3WZUA.html#2586a7ec49,2019-03-08 11:46:17.600566,"Krakow , : Prądnik Biały",Rodziny,Kraków Rodziny,"Katolickie Szkoły im.Świętej Rodziny z Nazaretu, Pędzichów, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-152, Polska",ulica,"(50.06999585, 19.94018479506805, 0.0)",50.06999585,19.94018479506805,0.0
373,3 pok mieszkanie inwestycyjne Wrocławska,: Łobzów,3.0,538 000 ,64.0,8406.0,https://www.otodom.pl/oferta/3-pok-mieszkanie-inwestycyjne-wroclawska-ID3WZUs.html#2586a7ec49,2019-03-08 11:46:17.600566,"Krakow , : Łobzów",Wrocławska,Kraków Wrocławska,"Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-024, Polska",ulica,"(50.0782971, 19.9236467, 0.0)",50.0782971,19.9236467,0.0
378,Nowe 2 pokojowe 38 5 m2   Wrocławska,: Łobzów,2.0,350 000 ,38.5,9091.0,https://www.otodom.pl/oferta/nowe-2-pokojowe-38-5-m2-ul-wroclawska-ID3WZUk.html#d5a755bd0e,2019-03-08 11:46:18.354613,"Krakow , : Łobzów",Wrocławska,Kraków Wrocławska,"Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-024, Polska",ulica,"(50.0782971, 19.9236467, 0.0)",50.0782971,19.9236467,0.0
423,Bezpośrednio dom poniżej ceny mieszkania  Kwartowa,: Prądnik Czerwony,4.0,688 500 ,115.4,5966.0,https://www.otodom.pl/oferta/bezposrednio-dom-ponizej-ceny-mieszkania-kwartowa-ID3WReU.html#4b28cb7416,2019-03-08 11:46:20.185359,"Krakow , : Prądnik Czerwony",Karowa,Kraków Karowa,"Karowa, Kopaniny, Nowa Huta, Kraków, województwo małopolskie, 31-983, Polska",ulica,"(50.0595631, 20.1054111, 0.0)",50.0595631,20.1054111,0.0
430,klimatyczne poddasze na Azorach   Zygmuntowska,: Azory,1.0,315 000 ,47.98,6565.0,https://www.otodom.pl/oferta/klimatyczne-poddasze-na-azorach-ul-zygmuntowska-ID3Efb6.html#4b28cb7416,2019-03-08 11:46:20.185359,"Krakow , : Azory",Zygmuntowska,Kraków Zygmuntowska,"Zygmuntowska, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-314, Polska",ulica,"(50.0855556, 19.9075636, 0.0)",50.0855556,19.9075636,0.0
441,PIĘKNE! URZĄDZONE 2 oddzielne pokoje  Bieńczycka,: Czyżyny,2.0,345 000 ,41.42,8329.0,https://www.otodom.pl/oferta/piekne-urzadzone-2-oddzielne-pokoje-ul-bienczycka-ID3ineC.html#4b28cb7416,2019-03-08 11:46:20.185359,"Krakow , : Czyżyny",Bieńczycka,Kraków Bieńczycka,"Bieńczycka, Nowa Huta, Kraków, województwo małopolskie, 31-944, Polska",ulica,"(50.0790179, 20.0262802, 0.0)",50.0790179,20.0262802,0.0
446, Wrocławska Trzypokojowe  Przepiękne Mieszkanie,: Krowodrza,3.0,497 500 ,49.88,9974.0,https://www.otodom.pl/oferta/ul-wroclawska-trzypokojowe-przepiekne-mieszkanie-ID3WyXO.html#4b28cb7416,2019-03-08 11:46:20.185359,"Krakow , : Krowodrza",Wrocławska,Kraków Wrocławska,"Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-024, Polska",ulica,"(50.0782971, 19.9236467, 0.0)",50.0782971,19.9236467,0.0
449,Domy Szeregowe Tyniecka,: małopolskie,4.0,662 445 ,147.21,4500.0,https://www.otodom.pl/oferta/domy-szeregowe-tyniecka-ID3RTzG.html#4b28cb7416,2019-03-08 11:46:21.091730,"Krakow , : małopolskie",Tyniecki,Kraków Tyniecki,"Tyniecki, 160, Tyniecka, Kostrze, Dębniki, Kraków, województwo małopolskie, 30-381, Polska",ulica,"(50.02706945, 19.844293646524815, 0.0)",50.02706945,19.844293646524815,0.0
457,Polecam Olsza Wieniawskiego  36 50m2  2 pok.loggia,: Olsza,2.0,292 000 ,36.5,8000.0,https://www.otodom.pl/oferta/polecam-olsza-wieniawskiego-36-50m2-2-pok-loggia-ID3Vb0A.html#24f2434338,2019-03-11 07:59:18.877872,"Krakow , : Olsza",Wieniawskiego,Kraków Wieniawskiego,"Henryka Wieniawskiego, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-436, Polska",ulica,"(50.0818138, 19.9640072, 0.0)",50.0818138,19.9640072,0.0
460,Nowa inwestycja  dwupoziomowy apartament z ogrodem,: Bronowice Małe,4.0,699 000 ,96.14,7271.0,https://www.otodom.pl/oferta/nowa-inwestycja-dwupoziomowy-apartament-z-ogrodem-ID3Vazq.html#24f2434338,2019-03-11 07:59:18.877872,"Krakow , : Bronowice Małe",Ogrodem,Kraków Ogrodem,"Za Ogrodem, Wadów, Wzgórza Krzesławickie, Kraków, województwo małopolskie, 31-990, Polska",ulica,"(50.0986422, 20.1175645, 0.0)",50.0986422,20.1175645,0.0
463,Kameralne Miejsce Blisko Zieleni   Wysoki Standard,: Krowodrza,2.0,390 000 ,48.0,8125.0,https://www.otodom.pl/oferta/kameralne-miejsce-blisko-zieleni-wysoki-standard-ID3VajC.html#24f2434338,2019-03-11 07:59:18.877872,"Krakow , : Krowodrza",Zieleniec,Kraków Zieleniec,"Zieleniec, Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-663, Polska",ulica,"(50.0207129, 19.9847495, 0.0)",50.0207129,19.9847495,0.0
464,Kameralne Miejsce Blisko Zieleni   Wysoki Standard,: Krowodrza,2.0,427 000 ,57.0,7491.0,https://www.otodom.pl/oferta/kameralne-miejsce-blisko-zieleni-wysoki-standard-ID3VajG.html#24f2434338,2019-03-11 07:59:18.877872,"Krakow , : Krowodrza",Zieleniec,Kraków Zieleniec,"Zieleniec, Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-663, Polska",ulica,"(50.0207129, 19.9847495, 0.0)",50.0207129,19.9847495,0.0
465,Kameralne Miejsce Blisko Zieleni   Wysoki Standard,: Krowodrza,2.0,457 000 ,63.0,7254.0,https://www.otodom.pl/oferta/kameralne-miejsce-blisko-zieleni-wysoki-standard-ID3Vajy.html#24f2434338,2019-03-11 07:59:18.877872,"Krakow , : Krowodrza",Zieleniec,Kraków Zieleniec,"Zieleniec, Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-663, Polska",ulica,"(50.0207129, 19.9847495, 0.0)",50.0207129,19.9847495,0.0
466,Kameralne Miejsce Blisko Zieleni   Wysoki Standard,: Krowodrza,2.0,316 000 ,40.4,7822.0,https://www.otodom.pl/oferta/kameralne-miejsce-blisko-zieleni-wysoki-standard-ID3Vajq.html#24f2434338,2019-03-11 07:59:18.877872,"Krakow , : Krowodrza",Zieleniec,Kraków Zieleniec,"Zieleniec, Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-663, Polska",ulica,"(50.0207129, 19.9847495, 0.0)",50.0207129,19.9847495,0.0
467,Kameralne Miejsce Blisko Zieleni   Wysoki Standard,: Krowodrza,1.0,319 000 ,38.0,8395.0,https://www.otodom.pl/oferta/kameralne-miejsce-blisko-zieleni-wysoki-standard-ID3Vajm.html#24f2434338,2019-03-11 07:59:18.877872,"Krakow , : Krowodrza",Zieleniec,Kraków Zieleniec,"Zieleniec, Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-663, Polska",ulica,"(50.0207129, 19.9847495, 0.0)",50.0207129,19.9847495,0.0
469,Dwupoziomowy apartament z ogródkiem ok.Tetmajera,: Bronowice Małe,6.0,645 580 ,97.83,6599.0,https://www.otodom.pl/oferta/dwupoziomowy-apartament-z-ogrodkiem-ok-tetmajera-ID3Va8v.html#24f2434338,2019-03-11 07:59:18.877872,"Krakow , : Bronowice Małe",Tetmajera,Kraków Tetmajera,"Włodzimierza Tetmajera, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 31-351, Polska",ulica,"(50.0863976, 19.8801099, 0.0)",50.0863976,19.8801099,0.0
479,Mieszkanie 3 pok. 52m2  Wrocławska SUPER LOK.!!!,: Krowodrza,3.0,372 000 ,52.0,7154.0,https://www.otodom.pl/oferta/mieszkanie-3-pok-52m2-ul-wroclawska-super-lok-ID3V8oY.html#b7c17405d5,2019-03-11 07:59:19.642826,"Krakow , : Krowodrza",Wrocławska,Kraków Wrocławska,"Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-024, Polska",ulica,"(50.0782971, 19.9236467, 0.0)",50.0782971,19.9236467,0.0
488,Kraków Podg.Duch Lasogórska 2pok. 43 4m2 +Ogródek,: Podgórze Duchackie,2.0,299 000 ,43.4,6889.0,https://www.otodom.pl/oferta/krakow-podg-duch-lasogorska-2pok-43-4m2-ogrodek-ID3V912.html#b7c17405d5,2019-03-11 07:59:19.642826,"Krakow , : Podgórze Duchackie",Lasogórska,Kraków Lasogórska,"Lasogórska, Łysa Góra, Swoszowice, Kraków, województwo małopolskie, 30-434, Polska",ulica,"(49.9919895, 19.9290698, 0.0)",49.9919895,19.9290698,0.0
492,Ruczaj. Trzypokojowe  jasna kuchnia  balkon,: Ruczaj,3.0,499 900 ,61.2,8168.0,https://www.otodom.pl/oferta/ruczaj-trzypokojowe-jasna-kuchnia-balkon-ID3V8Ry.html#b7c17405d5,2019-03-11 07:59:19.642826,"Krakow , : Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
506,Nowe mieszkanie Czyżyny Orlińskiego,: Czyżyny,1.0,309 000 ,27.0,11444.0,https://www.otodom.pl/oferta/nowe-mieszkanie-czyzyny-orlinskiego-ID3V8jK.html#461619a5cf,2019-03-11 07:59:20.424062,"Krakow , : Czyżyny",Orlińskiego,Kraków Orlińskiego,"Osiedle Orlińskiego, Czyżyny, Kraków, województwo małopolskie, Polska",ulica,"(50.08015215, 20.002222674225532, 0.0)",50.08015215,20.002222674225532,0.0
510,Olsza / Ugorek  1 pokojowe z  bną jasną kuchnią.,: Ugorek,1.0,289 000 ,35.2,8210.0,https://www.otodom.pl/oferta/olsza-ugorek-1-pokojowe-z-osobna-jasna-kuchnia-ID3V82v.html#461619a5cf,2019-03-11 07:59:20.439691,"Krakow , : Ugorek",Ugorek,Kraków Ugorek,"Ugorek, Prądnik Czerwony, Kraków, województwo małopolskie, Polska",ulica,"(50.0770309, 19.981480243513374, 0.0)",50.0770309,19.981480243513374,0.0
513,2 pok. mieszkanie przy   Bobrzyńskiego  Ruczaj,: Dębniki,2.0,460 000 ,52.0,8846.0,https://www.otodom.pl/oferta/2-pok-mieszkanie-przy-ul-bobrzynskiego-ruczaj-ID3V7WK.html#461619a5cf,2019-03-11 07:59:20.439691,"Krakow , : Dębniki",Bobrzyńskiego,Kraków Bobrzyńskiego,"Profesora Michała Bobrzyńskiego, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-348, Polska",ulica,"(50.0227713, 19.9007676, 0.0)",50.0227713,19.9007676,0.0
514,Nowoczesne Wysoki Standard Widok Na Park Podgórze,: Kurdwanów,3.0,465 000 ,61.5,7561.0,https://www.otodom.pl/oferta/nowoczesne-wysoki-standard-widok-na-park-podgorze-ID3V7QA.html#461619a5cf,2019-03-11 07:59:20.439691,"Krakow , : Kurdwanów",Widok,Kraków Widok,"Widok, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-567, Polska",ulica,"(50.0573772, 19.9789268, 0.0)",50.0573772,19.9789268,0.0
516,  Mackiewicza  ustawne mieszkanie,: Prądnik Biały,3.0,375 000 ,63.0,5952.0,https://www.otodom.pl/oferta/ul-mackiewicza-ustawne-mieszkanie-ID3V7OM.html#461619a5cf,2019-03-11 07:59:20.439691,"Krakow , : Prądnik Biały",Mickiewicza,Kraków Mickiewicza,"Jana Zamoyskiego, Podgórze, Kraków, województwo małopolskie, 30-504, Polska",ulica,"(50.0397988, 19.9429693, 0.0)",50.0397988,19.9429693,0.0
519,Górka Narodowa dwupoziomowe  stan deweloperski,: Górka Narodowa,5.0,660 000 ,130.0,5077.0,https://www.otodom.pl/oferta/gorka-narodowa-dwupoziomowe-stan-deweloperski-ID3V7OA.html#461619a5cf,2019-03-11 07:59:20.439691,"Krakow , : Górka Narodowa",Narodowa,Kraków Narodowa,"Witkowice-Górka Narodowa Wschód, Prądnik Biały, Kraków, województwo małopolskie, 31-241, Polska",ulica,"(50.1021918, 19.9704174, 0.0)",50.1021918,19.9704174,0.0
520,  2 Pułku Lotniczego  4 pokoje  ustawne,: Czyżyny,4.0,449 000 ,73.0,6151.0,https://www.otodom.pl/oferta/os-2-pulku-lotniczego-4-pokoje-ustawne-ID3V7Oo.html#461619a5cf,2019-03-11 07:59:20.439691,"Krakow , : Czyżyny",Lotniczego,Kraków Lotniczego,"Osiedle 2. Pułku Lotniczego, Czyżyny, Kraków, województwo małopolskie, Polska",ulica,"(50.077365900000004, 20.008722110064895, 0.0)",50.077365900000004,20.008722110064895,0.0
522,  Szkolne  trzypokojowe  po remoncie,: małopolskie,3.0,389 900 ,54.0,7220.0,https://www.otodom.pl/oferta/os-szkolne-trzypokojowe-po-remoncie-ID3V7O8.html#461619a5cf,2019-03-11 07:59:20.439691,"Krakow , : małopolskie",Szkolne,Kraków Szkolne,"Osiedle Szkolne, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.0774958, 20.0482373, 0.0)",50.0774958,20.0482373,0.0
529,3 pokojowe wykończone Malachitowa  od właściciela!,: ocień,3.0,355 000 ,52.0,6827.0,https://www.otodom.pl/oferta/3-pokojowe-wykonczone-malachitowa-od-wlasciciela-ID3V7AQ.html#461619a5cf,2019-03-11 07:59:20.439691,"Krakow , : ocień",Malachitowa,Kraków Malachitowa,"Malachitowa, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-798, Polska",ulica,"(50.0190389, 20.0541929, 0.0)",50.0190389,20.0541929,0.0
535,Zielone Zacisze Miasta 2pok. kameralna zabudowa!,: Bronowice,2.0,394 500 ,44.5,8865.0,https://www.otodom.pl/oferta/zielone-zacisze-miasta-2pok-kameralna-zabudowa-ID3V7lG.html#948935011d,2019-03-11 07:59:21.189793,"Krakow , : Bronowice",Zielona,Kraków Zielona,"Zielona, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-623, Polska",ulica,"(50.020073, 19.9496437, 0.0)",50.020073,19.9496437,0.0
