,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,ulica,lokator_ulica_dzielnica,geo_location,rodzaj,point,latitude,longitude,altitude
421,Apartament na 7 piętrze    Stańczyka,: Bronowice Małe,2.0,449 000 ,55.0,8164.0,https://www.otodom.pl/oferta/apartament-na-7-pietrze-ul-stanczyka-ID3W8Jm.html#4b28cb7416,2019-03-08 11:46:20.185359,Staszczyka,"Kraków, : Bronowice Małe, Staszczyka","Adama Staszczyka, Bronowice, Kraków, województwo małopolskie, 30-124, Polska",dzielnica_ulica,"(50.0757631, 19.9041373, 0.0)",50.0757631,19.9041373,0.0
428,OD WŁAŚCICIELA 50m2  3Pok.  5/8  Zach  Krowodrza,: Krowodrza,3.0,497 500 ,49.9,9970.0,https://www.otodom.pl/oferta/od-wlasciciela-50m2-3pok-5-8-zach-krowodrza-ID3SHdS.html#4b28cb7416,2019-03-08 11:46:20.185359,Krowoderska,"Kraków, : Krowodrza, Krowoderska","Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska",dzielnica_ulica,"(50.0723986, 19.9317322, 0.0)",50.0723986,19.9317322,0.0
441,PIĘKNE! URZĄDZONE 2 oddzielne pokoje  Bieńczycka,: Czyżyny,2.0,345 000 ,41.42,8329.0,https://www.otodom.pl/oferta/piekne-urzadzone-2-oddzielne-pokoje-ul-bienczycka-ID3ineC.html#4b28cb7416,2019-03-08 11:46:20.185359,Bieńczycka,"Kraków, : Czyżyny, Bieńczycka","Bieńczycka, Nowa Huta, Kraków, województwo małopolskie, 31-860, Polska",dzielnica_ulica,"(50.0745946, 20.0182307, 0.0)",50.0745946,20.0182307,0.0
446, Wrocławska Trzypokojowe  Przepiękne Mieszkanie,: Krowodrza,3.0,497 500 ,49.88,9974.0,https://www.otodom.pl/oferta/ul-wroclawska-trzypokojowe-przepiekne-mieszkanie-ID3WyXO.html#4b28cb7416,2019-03-08 11:46:20.185359,Wrocławska,"Kraków, : Krowodrza, Wrocławska","Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-006, Polska",dzielnica_ulica,"(50.0764315, 19.9281731, 0.0)",50.0764315,19.9281731,0.0
449,Domy Szeregowe Tyniecka,: małopolskie,4.0,662 445 ,147.21,4500.0,https://www.otodom.pl/oferta/domy-szeregowe-tyniecka-ID3RTzG.html#4b28cb7416,2019-03-08 11:46:21.091730,Szeregów,"Kraków, : małopolskie, Szeregów","Szarych Szeregów, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, 30-610, Polska",dzielnica_ulica,"(50.0017702, 19.946798, 0.0)",50.0017702,19.946798,0.0
453,31m2  2 pok.  po remoncie  Bieżanów    Mała Góra,: Bieżanów,2.0,239 900 ,31.17,7697.0,https://www.otodom.pl/oferta/31m2-2-pok-po-remoncie-biezanow-ul-mala-gora-ID3Vb3O.html#24f2434338,2019-03-11 07:59:18.877872,,"Kraków, : Bieżanów, ","Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0160061, 20.0372002, 0.0)",50.0160061,20.0372002,0.0
454,Na sprzedaż 53m2  3 pokoje z 2011  Nowy Bieżanów.,: Bieżanów,3.0,340 000 ,52.84,6435.0,https://www.otodom.pl/oferta/na-sprzedaz-53m2-3-pokoje-z-2011-nowy-biezanow-ID3VaKY.html#24f2434338,2019-03-11 07:59:18.877872,,"Kraków, : Bieżanów, ","Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0160061, 20.0372002, 0.0)",50.0160061,20.0372002,0.0
462,3 Pok. Mieszkanie W Centrum  Świetna Lokalizacja,: Kleparz,3.0,497 000 ,50.0,9940.0,https://www.otodom.pl/oferta/3-pok-mieszkanie-w-centrum-swietna-lokalizacja-ID3VamI.html#24f2434338,2019-03-11 07:59:18.877872,,"Kraków, : Kleparz, ","Kleparz, Stare Miasto, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.07342815, 19.940296365446876, 0.0)",50.07342815,19.940296365446876,0.0
469,Dwupoziomowy apartament z ogródkiem ok.Tetmajera,: Bronowice Małe,6.0,645 580 ,97.83,6599.0,https://www.otodom.pl/oferta/dwupoziomowy-apartament-z-ogrodkiem-ok-tetmajera-ID3Va8v.html#24f2434338,2019-03-11 07:59:18.877872,Tetmajera,"Kraków, : Bronowice Małe, Tetmajera","Włodzimierza Tetmajera, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 31-351, Polska",dzielnica_ulica,"(50.0863976, 19.8801099, 0.0)",50.0863976,19.8801099,0.0
474, Avia / Orlińskiego. WYKOŃCZONE 27m2  właściciel,: Czyżyny,1.0,289 000 ,27.0,10704.0,https://www.otodom.pl/oferta/os-avia-orlinskiego-wykonczone-27m2-wlasciciel-ID3V9NC.html#24f2434338,2019-03-11 07:59:18.877872,Orlińskiego,"Kraków, : Czyżyny, Orlińskiego","Osiedle Orlińskiego, Czyżyny, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.08015215, 20.002222674225532, 0.0)",50.08015215,20.002222674225532,0.0
477,strych do adaptacji Stare Miasto,: Stare Miasto,1.0,399 000 ,82.0,4866.0,https://www.otodom.pl/oferta/strych-do-adaptacji-stare-miasto-ID3V9M8.html#24f2434338,2019-03-11 07:59:18.877872,Starego,"Kraków, : Stare Miasto, Starego","Sarkofag Zygmunta I Starego, 1, Dziedziniec Batorego, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska",dzielnica_ulica,"(50.0547963, 19.9356012, 0.0)",50.0547963,19.9356012,0.0
478,Mieszkanie   Myśliwska wyp żone,: Podgórze,1.0,250 000 ,34.0,7353.0,https://www.otodom.pl/oferta/mieszkanie-ul-mysliwska-wyposazone-ID3V9rS.html#b7c17405d5,2019-03-11 07:59:19.642826,Myśliwska,"Kraków, : Podgórze, Myśliwska","Myśliwska, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-715, Polska",dzielnica_ulica,"(50.0461528, 19.9884956, 0.0)",50.0461528,19.9884956,0.0
479,Mieszkanie 3 pok. 52m2  Wrocławska SUPER LOK.!!!,: Krowodrza,3.0,372 000 ,52.0,7154.0,https://www.otodom.pl/oferta/mieszkanie-3-pok-52m2-ul-wroclawska-super-lok-ID3V8oY.html#b7c17405d5,2019-03-11 07:59:19.642826,Wrocławska,"Kraków, : Krowodrza, Wrocławska","Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-006, Polska",dzielnica_ulica,"(50.0764315, 19.9281731, 0.0)",50.0764315,19.9281731,0.0
480,Bronowice   2 poziomowe  piękne  bardzo wysokie !!,: Bronowice,4.0,749 000 ,78.52,9539.0,https://www.otodom.pl/oferta/bronowice-2-poziomowe-piekne-bardzo-wysokie-ID3V7Ny.html#b7c17405d5,2019-03-11 07:59:19.642826,Bronowicka,"Kraków, : Bronowice, Bronowicka","Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",dzielnica_ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
483,Przestronne 3 pokoje Podgórze,: Podgórze,3.0,580 000 ,80.0,7250.0,https://www.otodom.pl/oferta/przestronne-3-pokoje-podgorze-ID3V9wm.html#b7c17405d5,2019-03-11 07:59:19.642826,,"Kraków, : Podgórze, ","Podgórze, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.042609, 20.011697369877197, 0.0)",50.042609,20.011697369877197,0.0
492,Ruczaj. Trzypokojowe  jasna kuchnia  balkon,: Ruczaj,3.0,499 900 ,61.2,8168.0,https://www.otodom.pl/oferta/ruczaj-trzypokojowe-jasna-kuchnia-balkon-ID3V8Ry.html#b7c17405d5,2019-03-11 07:59:19.642826,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
502,2 pok./ balkon/ 53 50 m2/do wejścia/ Łagiewniki,: Łagiewniki,2.0,352 000 ,53.5,6579.0,https://www.otodom.pl/oferta/2-pok-balkon-53-50-m2-do-wejscia-lagiewniki-ID3V8pG.html#b7c17405d5,2019-03-11 07:59:19.642826,Łagiewnicki,"Kraków, : Łagiewniki, Łagiewnicki","Plac Łagiewnicki, Osiedle Cegielniana, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-407, Polska",dzielnica_ulica,"(50.0285906, 19.9311524, 0.0)",50.0285906,19.9311524,0.0
506,Nowe mieszkanie Czyżyny Orlińskiego,: Czyżyny,1.0,309 000 ,27.0,11444.0,https://www.otodom.pl/oferta/nowe-mieszkanie-czyzyny-orlinskiego-ID3V8jK.html#461619a5cf,2019-03-11 07:59:20.424062,,"Kraków, : Czyżyny, ","Czyżyny, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.06652355, 20.00884129147333, 0.0)",50.06652355,20.00884129147333,0.0
518,Żabiniec  3 pokoje  jasna kuchnia   ustawne,: Krowodrza,3.0,480 000 ,66.0,7273.0,https://www.otodom.pl/oferta/zabiniec-3-pokoje-jasna-kuchnia-ustawne-ID3V7OE.html#461619a5cf,2019-03-11 07:59:20.439691,Żabiniec,"Kraków, : Krowodrza, Żabiniec","Żabiniec, Prądnik Biały, Kraków, województwo małopolskie, 31-200, Polska",dzielnica_ulica,"(50.0851745, 19.9473248, 0.0)",50.0851745,19.9473248,0.0
519,Górka Narodowa dwupoziomowe  stan deweloperski,: Górka Narodowa,5.0,660 000 ,130.0,5077.0,https://www.otodom.pl/oferta/gorka-narodowa-dwupoziomowe-stan-deweloperski-ID3V7OA.html#461619a5cf,2019-03-11 07:59:20.439691,Narodowa,"Kraków, : Górka Narodowa, Narodowa","Górka Narodowa, Witkowice, Prądnik Biały, Kraków, województwo małopolskie, 31-234, Polska",dzielnica_ulica,"(50.1029668, 19.9519549, 0.0)",50.1029668,19.9519549,0.0
522,  Szkolne  trzypokojowe  po remoncie,: małopolskie,3.0,389 900 ,54.0,7220.0,https://www.otodom.pl/oferta/os-szkolne-trzypokojowe-po-remoncie-ID3V7O8.html#461619a5cf,2019-03-11 07:59:20.439691,Szkolne,"Kraków, : małopolskie, Szkolne","Osiedle Szkolne, Osiedle Na Skarpie, Nowa Huta, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0774958, 20.0482373, 0.0)",50.0774958,20.0482373,0.0
534,Bronowice 2poziomowy apart.w zielonym sercu miasta,: Bronowice,4.0,632 200 ,76.0,8318.0,https://www.otodom.pl/oferta/bronowice-2poziomowy-apart-w-zielonym-sercu-miasta-ID3V7lK.html#948935011d,2019-03-11 07:59:21.189793,Bronowicka,"Kraków, : Bronowice, Bronowicka","Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",dzielnica_ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
540,Umeblowana kawalerka od zaraz B ary Wiślane!,: Dębniki,1.0,379 890 ,28.14,13500.0,https://www.otodom.pl/oferta/umeblowana-kawalerka-od-zaraz-bulwary-wislane-ID3V7l6.html#948935011d,2019-03-11 07:59:21.189793,Szara,"Kraków, : Dębniki, Szara","Szara płyta, Kawerna Zakrzówek, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-373, Polska",dzielnica_ulica,"(50.0399269, 19.9148478, 0.0)",50.0399269,19.9148478,0.0
543,PentHouse na Luksusowym Osiedlu przy Wiśle!,: Dębniki,2.0,758 000 ,81.0,9358.0,https://www.otodom.pl/oferta/penthouse-na-luksusowym-osiedlu-przy-wisle-ID3V7kY.html#948935011d,2019-03-11 07:59:21.189793,Osiedle,"Kraków, : Dębniki, Osiedle","Dębniki, Kraków, województwo małopolskie, 30-395, Polska",dzielnica_ulica,"(50.0201677, 19.8769344, 0.0)",50.0201677,19.8769344,0.0
545,Gotowe 2 pokoje z Balkonem  Nowe Osiedle,: Mistrzejowice,2.0,270 000 ,32.0,8438.0,https://www.otodom.pl/oferta/gotowe-2-pokoje-z-balkonem-nowe-osiedle-ID3V7kQ.html#948935011d,2019-03-11 07:59:21.189793,Osiedle,"Kraków, : Mistrzejowice, Osiedle","Mistrzejowice, Kraków, województwo małopolskie, 31-623, Polska",dzielnica_ulica,"(50.0966423, 20.0137673, 0.0)",50.0966423,20.0137673,0.0
546,Kawalerka w pobliżu Centrum Biuro Sprzedaży!Okazja,: małopolskie,1.0,243 000 ,28.0,8679.0,https://www.otodom.pl/oferta/kawalerka-w-poblizu-centrum-biuro-sprzedazy-okazja-ID3V7kM.html#948935011d,2019-03-11 07:59:21.189793,,"Kraków, : małopolskie, ","Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0469432, 19.997153435836697, 0.0)",50.0469432,19.997153435836697,0.0
547,3pok. z prywatnym ogrodem Idealne Dla Rodziny!,: małopolskie,3.0,416 370 ,59.5,6998.0,https://www.otodom.pl/oferta/3pok-z-prywatnym-ogrodem-idealne-dla-rodziny-ID3V7kI.html#948935011d,2019-03-11 07:59:21.189793,Ogrodem,"Kraków, : małopolskie, Ogrodem","Za Ogrodem, Wadów, Wzgórza Krzesławickie, Kraków, województwo małopolskie, 31-990, Polska",dzielnica_ulica,"(50.0986422, 20.1175645, 0.0)",50.0986422,20.1175645,0.0
549,4pokoje w zielonej okolicy  idelane dla rodziny!,: Mistrzejowice,4.0,470 000 ,72.5,6483.0,https://www.otodom.pl/oferta/4pokoje-w-zielonej-okolicy-idelane-dla-rodziny-ID3V7jO.html#948935011d,2019-03-11 07:59:21.189793,Rodziny,"Kraków, : Mistrzejowice, Rodziny","Świętej Rodziny, Osiedle Kalinowe, Bieńczyce, Kraków, województwo małopolskie, 31-812, Polska",dzielnica_ulica,"(50.0904752, 20.0143049, 0.0)",50.0904752,20.0143049,0.0
551,3pokoje w zielonej okolicy  idealne dla rodziny!,: Mistrzejowice,3.0,340 000 ,50.8,6693.0,https://www.otodom.pl/oferta/3pokoje-w-zielonej-okolicy-idealne-dla-rodziny-ID3V7jG.html#948935011d,2019-03-11 07:59:21.189793,Rodziny,"Kraków, : Mistrzejowice, Rodziny","Świętej Rodziny, Osiedle Kalinowe, Bieńczyce, Kraków, województwo małopolskie, 31-812, Polska",dzielnica_ulica,"(50.0904752, 20.0143049, 0.0)",50.0904752,20.0143049,0.0
552,Mistrzejowice 3pok.idealny układ Promocja sprawdź!,: Mistrzejowice,3.0,324 900 ,47.09,6900.0,https://www.otodom.pl/oferta/mistrzejowice-3pok-idealny-uklad-promocja-sprawdz-ID3V7jy.html#948935011d,2019-03-11 07:59:21.189793,Mistrzejowicka,"Kraków, : Mistrzejowice, Mistrzejowicka","Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",dzielnica_ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
565,Piękny Apartament Kraków Stare Miasto  Wykończony!,: Stare Miasto,2.0,377 000 ,33.0,11424.0,https://www.otodom.pl/oferta/piekny-apartament-krakow-stare-miasto-wykonczony-ID3V7e4.html#731d207af4,2019-03-11 07:59:22.065074,Starego,"Kraków, : Stare Miasto, Starego","Sarkofag Zygmunta I Starego, 1, Dziedziniec Batorego, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska",dzielnica_ulica,"(50.0547963, 19.9356012, 0.0)",50.0547963,19.9356012,0.0
568,Nowoczesne 3pok.  Os.Szkolne,: Nowa Huta,3.0,385 500 ,48.57,7937.0,https://www.otodom.pl/oferta/nowoczesne-3pok-mieszkanie-na-sprzedaz-os-szkolne-ID3V6Uv.html#731d207af4,2019-03-11 07:59:22.065074,Szkolne,"Kraków, : Nowa Huta, Szkolne","Osiedle Szkolne, Osiedle Na Skarpie, Nowa Huta, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0774958, 20.0482373, 0.0)",50.0774958,20.0482373,0.0
573,Polecam Ugorek 35m2 1p/X dwa balkony!!!po remoncie,: Ugorek,1.0,299 000 ,35.16,8504.0,https://www.otodom.pl/oferta/polecam-ugorek-35m2-1p-x-dwa-balkony-po-remoncie-ID3V6NO.html#731d207af4,2019-03-11 07:59:22.065074,Ugorek,"Kraków, : Ugorek, Ugorek","Ugorek, Prądnik Czerwony, Kraków, województwo małopolskie, 31-457, Polska",dzielnica_ulica,"(50.0761099, 19.9820437, 0.0)",50.0761099,19.9820437,0.0
576,Kazimierz M3 71 m2   Wrzesińska,: Kazimierz,3.0,547 000 ,71.0,7704.0,https://www.otodom.pl/oferta/kazimierz-m3-71-m2-ul-wrzesinska-ID3V6qI.html#731d207af4,2019-03-11 07:59:22.065074,Kazimierza,"Kraków, : Kazimierz, Kazimierza","Kazimierza Brodzińskiego, Podgórze, Kraków, województwo małopolskie, 30-506, Polska",dzielnica_ulica,"(50.0461323, 19.9487447, 0.0)",50.0461323,19.9487447,0.0
581,3pokojowe widokowe w Łagiewnikach,: Łagiewniki-Borek Fałęcki,3.0,380 000 ,68.0,5588.0,https://www.otodom.pl/oferta/3pokojowe-widokowe-w-lagiewnikach-ID3V6jV.html#731d207af4,2019-03-11 07:59:22.065074,,"Kraków, : Łagiewniki-Borek Fałęcki, ","Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.01602785, 19.927999896091713, 0.0)",50.01602785,19.927999896091713,0.0
582,Mieszkanie  wysoki standard  Wola Duchacka,: Wola Duchacka,3.0,439 000 ,52.11,8424.0,https://www.otodom.pl/oferta/mieszkanie-wysoki-standard-wola-duchacka-ID3V6eU.html#731d207af4,2019-03-11 07:59:22.065074,Duchacka,"Kraków, : Wola Duchacka, Duchacka","Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska",dzielnica_ulica,"(50.0293189, 19.9462275, 0.0)",50.0293189,19.9462275,0.0
587,Mieszkanie Wola Duchacka    Gołaśka,: Wola Duchacka,4.0,439 000 ,85.3,5147.0,https://www.otodom.pl/oferta/mieszkanie-wola-duchacka-ul-golaska-ID3V6cA.html#acddc40820,2019-03-11 07:59:22.908528,Duchacka,"Kraków, : Wola Duchacka, Duchacka","Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska",dzielnica_ulica,"(50.0293189, 19.9462275, 0.0)",50.0293189,19.9462275,0.0
595,Mieszkanie w Krakowie  25% wartości!,: Bronowice,2.0,226 515 ,51.0,4441.0,https://www.otodom.pl/oferta/mieszkanie-w-krakowie-25-wartosci-ID3V5WC.html#acddc40820,2019-03-11 07:59:22.908528,Krakowa,"Kraków, : Bronowice, Krakowa","Aleja Kasy Oszczędności Miasta Krakowa, Las Wolski, Zwierzyniec, Kraków, województwo małopolskie, 30-228, Polska",dzielnica_ulica,"(50.0565403, 19.8541101, 0.0)",50.0565403,19.8541101,0.0
596,Kraków   Stare Miasto     Czysta   34 32 m2,: Stare Miasto,1.0,350 000 ,34.32,10198.0,https://www.otodom.pl/oferta/krakow-stare-miasto-ul-czysta-34-32-m2-ID3V5TO.html#acddc40820,2019-03-11 07:59:22.908528,Starego,"Kraków, : Stare Miasto, Starego","Sarkofag Zygmunta I Starego, 1, Dziedziniec Batorego, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska",dzielnica_ulica,"(50.0547963, 19.9356012, 0.0)",50.0547963,19.9356012,0.0
597,Apartament w centrum Krakowa   125 m2   4 pokoje,: Stare Miasto,4.0,1 600 000 ,125.0,12800.0,https://www.otodom.pl/oferta/apartament-w-centrum-krakowa-125-m2-4-pokoje-ID3V5NO.html#acddc40820,2019-03-11 07:59:22.908528,Krakowa,"Kraków, : Stare Miasto, Krakowa","Muzeum Historyczne Miasta Krakowa, 35, Rynek Główny, Stare Miasto, Kraków, województwo małopolskie, 31-013, Polska",dzielnica_ulica,"(50.0627747, 19.936496, 0.0)",50.0627747,19.936496,0.0
605,Sprzedam mieszkanie Ruczaj   Konopczyńskiego,: Ruczaj,3.0,850 000 ,69.0,12319.0,https://www.otodom.pl/oferta/sprzedam-mieszkanie-ruczaj-konopczynskiego-ID3V5rS.html#acddc40820,2019-03-11 07:59:22.908528,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
606,Nowa kawalerka 18m2 Kraków Nowy Kleparz okolice,: Krowodrza,1.0,169 000 ,18.0,9389.0,https://www.otodom.pl/oferta/nowa-kawalerka-18m2-krakow-nowy-kleparz-okolice-ID3V5qU.html#acddc40820,2019-03-11 07:59:22.908528,,"Kraków, : Krowodrza, ","Krowodrza, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.07087985, 19.91656311814478, 0.0)",50.07087985,19.91656311814478,0.0
608,Bronowice   kawalerka z balkonem,: Bronowice,1.0,319 000 ,37.0,8622.0,https://www.otodom.pl/oferta/bronowice-kawalerka-z-balkonem-ID3V5qk.html#acddc40820,2019-03-11 07:59:22.908528,Bronowicka,"Kraków, : Bronowice, Bronowicka","Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",dzielnica_ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
614,Mieszkanie inwestycyjne  do remontu  Ludwinów!,: Ludwinów,4.0,760 000 ,100.0,7600.0,https://www.otodom.pl/oferta/mieszkanie-inwestycyjne-do-remontu-ludwinow-ID3V5b6.html#0152a09993,2019-03-11 07:59:23.611583,,"Kraków, : Ludwinów, ","Ludwinów, Dębniki, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.044425, 19.9364398, 0.0)",50.044425,19.9364398,0.0
615,Nowoczesne 2 pokoje w apartamentowcu na Zabłociu,: Grzegórzki,2.0,630 000 ,60.0,10500.0,https://www.otodom.pl/oferta/nowoczesne-2-pokoje-w-apartamentowcu-na-zablociu-ID3V5aM.html#0152a09993,2019-03-11 07:59:23.611583,,"Kraków, : Grzegórzki, ","Grzegórzki, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.06497215, 19.968825516425383, 0.0)",50.06497215,19.968825516425383,0.0
621,Górka Narodowa   trzypokojowe mieszkanie z tarasem,: Górka Narodowa,3.0,485 000 ,65.53,7401.0,https://www.otodom.pl/oferta/gorka-narodowa-trzypokojowe-mieszkanie-z-tarasem-ID3V58v.html#0152a09993,2019-03-11 07:59:23.611583,Narodowa,"Kraków, : Górka Narodowa, Narodowa","Górka Narodowa, Witkowice, Prądnik Biały, Kraków, województwo małopolskie, 31-234, Polska",dzielnica_ulica,"(50.1029668, 19.9519549, 0.0)",50.1029668,19.9519549,0.0
625,Kawalerka w Nowej Hucie na  Kalinowym   okazja,: Nowa Huta,1.0,175 000 ,20.0,8750.0,https://www.otodom.pl/oferta/kawalerka-w-nowej-hucie-na-os-kalinowym-okazja-ID3V516.html#0152a09993,2019-03-11 07:59:23.611583,Nowe,"Kraków, : Nowa Huta, Nowe","Nowa, 7, Osiedle Zgody, Nowa Huta, Kraków, województwo małopolskie, 31-949, Polska",dzielnica_ulica,"(50.0763518, 20.0380639, 0.0)",50.0763518,20.0380639,0.0
627,Czyżyny 3 pokoje Gotowe do Odbioru,: Nowa Huta,2.0,335 000 ,49.5,6768.0,https://www.otodom.pl/oferta/czyzyny-3-pokoje-gotowe-do-odbioru-ID3V4WV.html#0152a09993,2019-03-11 07:59:23.611583,,"Kraków, : Nowa Huta, ","Nowa Huta, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.080618650000005, 20.129332198005237, 0.0)",50.080618650000005,20.129332198005237,0.0
633,Mieszkanie 2 pokojowe   Łagiewniki,: Łagiewniki,2.0,275 000 ,33.38,8238.0,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-lagiewniki-ID3V4La.html#0152a09993,2019-03-11 07:59:23.611583,Łagiewnicki,"Kraków, : Łagiewniki, Łagiewnicki","Plac Łagiewnicki, Osiedle Cegielniana, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-407, Polska",dzielnica_ulica,"(50.0285906, 19.9311524, 0.0)",50.0285906,19.9311524,0.0
641,Kapelanka: duży balkon  piękny widok  winda  garaż,: Zakrzówek,2.0,545 000 ,50.0,10900.0,https://www.otodom.pl/oferta/kapelanka-duzy-balkon-piekny-widok-winda-garaz-ID3V4uo.html#af9a30ba0a,2019-03-11 07:59:24.346288,Kapelanka,"Kraków, : Zakrzówek, Kapelanka","Kapelanka, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-346, Polska",dzielnica_ulica,"(50.0452783, 19.921422, 0.0)",50.0452783,19.921422,0.0
646,Nowoczesne  Urzędnicza 19  2 pokoje+ kuchnia,: Czarna Wieś,2.0,420 000 ,45.0,9333.0,https://www.otodom.pl/oferta/nowoczesne-urzednicza-19-2-pokoje-kuchnia-ID3V4nK.html#af9a30ba0a,2019-03-11 07:59:24.346288,Urzędnicza,"Kraków, : Czarna Wieś, Urzędnicza","Urzędnicza, Czarna Wieś, Krowodrza, Kraków, województwo małopolskie, 30-051, Polska",dzielnica_ulica,"(50.0676659, 19.9181922, 0.0)",50.0676659,19.9181922,0.0
647,Kraków   Lea 4 pokoje + miejsca p ojowe,: Krowodrza,4.0,625 000 ,70.0,8929.0,https://www.otodom.pl/oferta/krakow-ul-lea-4-pokoje-miejsca-postojowe-ID3V4mY.html#af9a30ba0a,2019-03-11 07:59:24.346288,Kmieca,"Kraków, : Krowodrza, Kmieca","Kmieca, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-022, Polska",dzielnica_ulica,"(50.0780342, 19.9227787, 0.0)",50.0780342,19.9227787,0.0
649,/Nowa Huta/Świetna Inwestycja/Do Własnej Aranżacji,: Mistrzejowice,3.0,299 000 ,47.8,6255.0,https://www.otodom.pl/oferta/nowa-huta-swietna-inwestycja-do-wlasnej-aranzacji-ID3V4mg.html#af9a30ba0a,2019-03-11 07:59:24.346288,Nowa,"Kraków, : Mistrzejowice, Nowa","Mistrzejowice, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.09742625, 20.00960263225891, 0.0)",50.09742625,20.00960263225891,0.0
655,Mieszkanie   Kraków Podgórze,: Podgórze,3.0,430 000 ,65.0,6615.0,https://www.otodom.pl/oferta/mieszkanie-krakow-podgorze-ID3V4as.html#af9a30ba0a,2019-03-11 07:59:24.346288,,"Kraków, : Podgórze, ","Podgórze, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.042609, 20.011697369877197, 0.0)",50.042609,20.011697369877197,0.0
656,Mieszkanie   Kraków Ruczaj,: Ruczaj,1.0,250 000 ,31.43,7954.0,https://www.otodom.pl/oferta/mieszkanie-krakow-ruczaj-ID3V4ao.html#af9a30ba0a,2019-03-11 07:59:24.346288,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
657,Mieszkanie   Kraków Ruczaj,: Ruczaj,1.0,227 000 ,26.32,8625.0,https://www.otodom.pl/oferta/mieszkanie-krakow-ruczaj-ID3V4ak.html#af9a30ba0a,2019-03-11 07:59:24.346288,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
